"date","daytype","rides"
"06/23/2015","W","14,736"
"06/24/2015","W","14,391"
"06/25/2015","W","16,811"
"06/26/2015","W","7,240"
"06/27/2015","A","7,103"
"06/28/2015","U","20,435"
"06/29/2015","W","6,727"
"06/30/2015","W","6,713"
"07/01/2015","W","6,546"
"07/02/2015","W","6,670"
"07/03/2015","U","17,161"
"07/04/2015","A","13,462"
"07/05/2015","U","12,702"
"07/06/2015","W","14,597"
"07/07/2015","W","19,899"
"07/08/2015","W","15,399"
"07/09/2015","W","7,280"
"07/10/2015","W","17,379"
"07/11/2015","A","16,030"
"07/12/2015","U","13,853"
"07/13/2015","W","6,077"
"07/14/2015","W","6,452"
"07/15/2015","W","6,423"
"07/16/2015","W","6,584"
"07/17/2015","W","7,284"
"07/18/2015","A","8,087"
"07/19/2015","U","5,931"
"07/20/2015","W","6,443"
"07/21/2015","W","6,731"
"07/22/2015","W","6,771"
"07/23/2015","W","6,969"
"07/24/2015","W","18,390"
"07/25/2015","A","16,159"
"07/26/2015","U","14,242"
"07/27/2015","W","13,823"
"07/28/2015","W","14,877"
"07/29/2015","W","16,182"
"07/30/2015","W","7,151"
"07/31/2015","W","8,157"
"08/01/2015","A","7,763"
"08/02/2015","U","5,992"
"08/03/2015","W","6,520"
"08/04/2015","W","6,441"
"08/05/2015","W","6,598"
"08/06/2015","W","16,539"
"08/07/2015","W","18,301"
"08/08/2015","A","18,838"
"08/09/2015","U","12,213"
"08/10/2015","W","6,196"
"08/11/2015","W","11,549"
"08/12/2015","W","11,635"
"08/13/2015","W","13,636"
"08/14/2015","W","6,660"
"08/15/2015","A","7,163"
"08/16/2015","U","5,153"
"08/17/2015","W","6,077"
"08/18/2015","W","13,961"
"08/19/2015","W","18,386"
"08/20/2015","W","13,882"
"08/21/2015","W","15,864"
"08/22/2015","A","14,369"
"08/23/2015","U","12,328"
"08/24/2015","W","12,171"
"08/25/2015","W","6,289"
"08/26/2015","W","6,499"
"08/27/2015","W","12,877"
"08/28/2015","W","8,256"
"08/29/2015","A","12,163"
"08/30/2015","U","6,274"
"08/31/2015","W","13,132"
"09/01/2015","W","12,800"
"09/02/2015","W","12,911"
"09/03/2015","W","6,924"
"09/04/2015","W","15,715"
"09/05/2015","A","14,596"
"09/06/2015","U","16,425"
"09/07/2015","U","4,125"
"09/08/2015","W","6,485"
"09/09/2015","W","7,367"
"09/10/2015","W","7,583"
"09/11/2015","W","13,494"
"09/12/2015","A","8,060"
"09/13/2015","U","6,056"
"09/14/2015","W","7,170"
"09/15/2015","W","14,353"
"09/16/2015","W","8,032"
"09/17/2015","W","7,563"
"09/18/2015","W","18,309"
"09/19/2015","A","16,211"
"09/20/2015","U","13,845"
"09/21/2015","W","13,614"
"09/22/2015","W","14,083"
"09/23/2015","W","14,388"
"09/24/2015","W","7,847"
"09/25/2015","W","17,334"
"09/26/2015","A","15,988"
"09/27/2015","U","12,493"
"09/28/2015","W","14,479"
"09/29/2015","W","7,699"
"09/30/2015","W","7,395"
"10/01/2015","W","7,594"
"10/02/2015","W","8,009"
"10/03/2015","A","6,233"
"10/04/2015","U","5,100"
"10/05/2015","W","7,089"
"10/06/2015","W","7,299"
"10/07/2015","W","10,823"
"10/08/2015","W","8,395"
"10/09/2015","W","8,894"
"10/10/2015","A","8,204"
"10/11/2015","U","9,164"
"10/12/2015","W","16,616"
"10/13/2015","W","18,122"
"10/14/2015","W","7,970"
"10/15/2015","W","8,074"
"10/16/2015","W","8,923"
"10/17/2015","A","9,082"
"10/18/2015","U","6,206"
"10/19/2015","W","7,728"
"10/20/2015","W","17,618"
"10/21/2015","W","18,512"
"10/22/2015","W","8,646"
"10/23/2015","W","7,969"
"10/24/2015","A","6,023"
"10/25/2015","U","5,307"
"10/26/2015","W","7,152"
"10/27/2015","W","7,193"
"10/28/2015","W","7,515"
"10/29/2015","W","7,903"
"10/30/2015","W","8,576"
"10/31/2015","A","6,431"
"11/01/2015","U","6,841"
"11/02/2015","W","7,271"
"11/03/2015","W","7,334"
"11/04/2015","W","7,520"
"11/05/2015","W","7,698"
"11/06/2015","W","7,833"
"11/07/2015","A","6,226"
"11/08/2015","U","4,991"
"11/09/2015","W","7,170"
"11/10/2015","W","7,266"
"11/11/2015","W","6,801"
"11/12/2015","W","7,325"
"11/13/2015","W","7,339"
"11/14/2015","A","5,828"
"11/15/2015","U","4,445"
"11/16/2015","W","6,994"
"11/17/2015","W","6,893"
"11/18/2015","W","6,936"
"11/19/2015","W","7,956"
"11/20/2015","W","7,584"
"11/21/2015","A","5,382"
"11/22/2015","U","4,156"
"11/23/2015","W","6,631"
"11/24/2015","W","6,779"
"11/25/2015","W","5,326"
"11/26/2015","U","1,943"
"11/27/2015","W","2,714"
"11/28/2015","A","3,530"
"11/29/2015","U","2,892"
"11/30/2015","W","6,061"
"12/01/2015","W","6,519"
"12/02/2015","W","6,719"
"12/03/2015","W","6,752"
"12/04/2015","W","7,244"
"12/05/2015","A","5,815"
"12/06/2015","U","4,184"
"12/07/2015","W","6,349"
"12/08/2015","W","6,548"
"12/09/2015","W","6,771"
"12/10/2015","W","6,923"
"12/11/2015","W","7,226"
"12/12/2015","A","6,669"
"12/13/2015","U","3,958"
"12/14/2015","W","6,210"
"12/15/2015","W","6,472"
"12/16/2015","W","6,456"
"12/17/2015","W","6,513"
"12/18/2015","W","6,438"
"12/19/2015","A","4,520"
"12/20/2015","U","3,286"
"12/21/2015","W","5,073"
"12/22/2015","W","5,102"
"12/23/2015","W","4,013"
"12/24/2015","W","2,394"
"12/25/2015","U","946"
"12/26/2015","A","1,891"
"12/27/2015","U","2,213"
"12/28/2015","W","3,446"
"12/29/2015","W","4,380"
"12/30/2015","W","4,641"
"12/31/2015","W","5,467"
"01/01/2016","U","5,631"
"01/02/2016","A","3,775"
"01/03/2016","U","3,126"
"01/04/2016","W","6,311"
"01/05/2016","W","6,427"
"01/06/2016","W","6,481"
"01/07/2016","W","6,703"
"01/08/2016","W","6,610"
"01/09/2016","A","4,256"
"01/10/2016","U","2,975"
"01/11/2016","W","6,103"
"01/12/2016","W","6,349"
"01/13/2016","W","6,219"
"01/14/2016","W","6,643"
"01/15/2016","W","6,787"
"01/16/2016","A","4,582"
"01/17/2016","U","3,078"
"01/18/2016","W","3,685"
"01/19/2016","W","6,245"
"01/20/2016","W","6,520"
"01/21/2016","W","6,680"
"01/22/2016","W","6,811"
"01/23/2016","A","4,601"
"01/24/2016","U","3,711"
"01/25/2016","W","6,435"
"01/26/2016","W","6,695"
"01/27/2016","W","6,576"
"01/28/2016","W","6,781"
"01/29/2016","W","6,823"
"01/30/2016","A","4,865"
"01/31/2016","U","3,613"
"02/01/2016","W","6,562"
"02/02/2016","W","6,421"
"02/03/2016","W","6,681"
"02/04/2016","W","6,832"
"02/05/2016","W","6,435"
"02/06/2016","A","4,746"
"02/07/2016","U","4,047"
"02/08/2016","W","6,216"
"02/09/2016","W","6,412"
"02/10/2016","W","6,357"
"02/11/2016","W","6,526"
"02/12/2016","W","6,417"
"02/13/2016","A","4,329"
"02/14/2016","U","3,589"
"02/15/2016","W","5,056"
"02/16/2016","W","6,602"
"02/17/2016","W","6,625"
"02/18/2016","W","6,793"
"02/19/2016","W","6,839"
"02/20/2016","A","5,550"
"02/21/2016","U","3,808"
"02/22/2016","W","6,460"
"02/23/2016","W","6,676"
"02/24/2016","W","6,333"
"02/25/2016","W","6,844"
"02/26/2016","W","6,766"
"02/27/2016","A","4,934"
"02/28/2016","U","3,766"
"02/29/2016","W","6,309"
"03/01/2016","W","6,605"
"03/02/2016","W","6,487"
"03/03/2016","W","6,677"
"03/04/2016","W","6,732"
"03/05/2016","A","5,065"
"03/06/2016","U","3,863"
"03/07/2016","W","6,687"
"03/08/2016","W","7,228"
"03/09/2016","W","6,719"
"03/10/2016","W","6,786"
"03/11/2016","W","7,469"
"03/12/2016","A","13,541"
"03/13/2016","U","4,633"
"03/14/2016","W","6,759"
"03/15/2016","W","6,698"
"03/16/2016","W","6,850"
"03/17/2016","W","7,318"
"03/18/2016","W","7,145"
"03/19/2016","A","5,008"
"03/20/2016","U","3,612"
"03/21/2016","W","6,104"
"03/22/2016","W","5,961"
"03/23/2016","W","6,110"
"03/24/2016","W","6,077"
"03/25/2016","W","6,030"
"03/26/2016","A","4,511"
"03/27/2016","U","2,926"
"03/28/2016","W","6,408"
"03/29/2016","W","6,990"
"03/30/2016","W","7,085"
"03/31/2016","W","6,800"
"04/01/2016","W","7,024"
"04/02/2016","A","4,992"
"04/03/2016","U","4,234"
"04/04/2016","W","6,559"
"04/05/2016","W","6,953"
"04/06/2016","W","6,887"
"04/07/2016","W","7,257"
"04/08/2016","W","7,132"
"04/09/2016","A","5,467"
"04/10/2016","U","3,818"
"04/11/2016","W","15,232"
"04/12/2016","W","7,609"
"04/13/2016","W","13,079"
"04/14/2016","W","13,863"
"04/15/2016","W","14,510"
"04/16/2016","A","14,696"
"04/17/2016","U","13,042"
"04/18/2016","W","6,670"
"04/19/2016","W","6,489"
"04/20/2016","W","6,663"
"04/21/2016","W","7,250"
"04/22/2016","W","6,766"
"04/23/2016","A","6,679"
"04/24/2016","U","4,327"
"04/25/2016","W","6,825"
"04/26/2016","W","13,022"
"04/27/2016","W","10,275"
"04/28/2016","W","13,030"
"04/29/2016","W","14,023"
"04/30/2016","A","7,509"
"05/01/2016","U","10,388"
"05/02/2016","W","6,701"
"05/03/2016","W","6,755"
"05/04/2016","W","6,861"
"05/05/2016","W","13,531"
"05/06/2016","W","16,186"
"05/07/2016","A","13,348"
"05/08/2016","U","11,734"
"05/09/2016","W","10,158"
"05/10/2016","W","11,395"
"05/11/2016","W","16,727"
"05/12/2016","W","7,253"
"05/13/2016","W","15,705"
"05/14/2016","A","13,693"
"05/15/2016","U","12,530"
"05/16/2016","W","6,865"
"05/17/2016","W","6,657"
"05/18/2016","W","6,922"
"05/19/2016","W","7,219"
"05/20/2016","W","6,929"
"05/21/2016","A","5,478"
"05/22/2016","U","4,332"
"05/23/2016","W","6,755"
"05/24/2016","W","6,960"
"05/25/2016","W","6,613"
"05/26/2016","W","7,315"
"05/27/2016","W","17,054"
"05/28/2016","A","14,281"
"05/29/2016","U","15,883"
"05/30/2016","U","13,037"
"05/31/2016","W","13,287"
"06/01/2016","W","13,930"
"06/02/2016","W","15,552"
"06/03/2016","W","16,339"
"06/04/2016","A","13,089"
"06/05/2016","U","12,281"
"06/06/2016","W","6,865"
"06/07/2016","W","7,237"
"06/08/2016","W","7,154"
"06/09/2016","W","7,324"
"06/10/2016","W","7,972"
"06/11/2016","A","6,725"
"06/12/2016","U","5,288"
"06/13/2016","W","6,874"
"06/14/2016","W","6,940"
"06/15/2016","W","7,115"
"06/16/2016","W","7,444"
"06/17/2016","W","18,792"
"06/18/2016","A","16,410"
"06/19/2016","U","15,910"
"06/20/2016","W","15,414"
"06/21/2016","W","15,637"
"06/22/2016","W","15,757"
"06/23/2016","W","6,839"
"06/24/2016","W","11,847"
"06/25/2016","A","11,572"
"06/26/2016","U","13,760"
"06/27/2016","W","6,477"
"06/28/2016","W","6,454"
"06/29/2016","W","6,666"
"06/30/2016","W","13,251"
"07/01/2016","W","6,747"
"07/02/2016","A","5,012"
"07/03/2016","U","4,707"
"07/04/2016","U","11,633"
"07/05/2016","W","15,154"
"07/06/2016","W","15,837"
"07/07/2016","W","11,653"
"07/08/2016","W","10,130"
"07/09/2016","A","5,783"
"07/10/2016","U","4,400"
"07/11/2016","W","6,448"
"07/12/2016","W","6,733"
"07/13/2016","W","6,404"
"07/14/2016","W","6,984"
"07/15/2016","W","18,389"
"07/16/2016","A","16,245"
"07/17/2016","U","12,972"
"07/18/2016","W","15,855"
"07/19/2016","W","15,887"
"07/20/2016","W","16,615"
"07/21/2016","W","6,995"
"07/22/2016","W","6,941"
"07/23/2016","A","7,245"
"07/24/2016","U","4,266"
"07/25/2016","W","6,566"
"07/26/2016","W","7,365"
"07/27/2016","W","15,788"
"07/28/2016","W","16,025"
"07/29/2016","W","19,512"
"07/30/2016","A","15,636"
"07/31/2016","U","13,463"
"08/01/2016","W","15,915"
"08/02/2016","W","14,482"
"08/03/2016","W","16,427"
"08/04/2016","W","6,742"
"08/05/2016","W","6,940"
"08/06/2016","A","5,833"
"08/07/2016","U","4,520"
"08/08/2016","W","6,473"
"08/09/2016","W","14,536"
"08/10/2016","W","14,662"
"08/11/2016","W","15,078"
"08/12/2016","W","16,293"
"08/13/2016","A","17,128"
"08/14/2016","U","14,047"
"08/15/2016","W","6,662"
"08/16/2016","W","20,391"
"08/17/2016","W","14,492"
"08/18/2016","W","15,851"
"08/19/2016","W","7,647"
"08/20/2016","A","11,899"
"08/21/2016","U","8,345"
"08/22/2016","W","13,554"
"08/23/2016","W","7,796"
"08/24/2016","W","6,078"
"08/25/2016","W","6,488"
"08/26/2016","W","13,664"
"08/27/2016","A","10,650"
"08/28/2016","U","4,884"
"08/29/2016","W","12,011"
"08/30/2016","W","15,319"
"08/31/2016","W","12,792"
"09/01/2016","W","14,170"
"09/02/2016","W","16,222"
"09/03/2016","A","15,040"
"09/04/2016","U","15,482"
"09/05/2016","U","3,919"
"09/06/2016","W","6,793"
"09/07/2016","W","6,826"
"09/08/2016","W","7,124"
"09/09/2016","W","7,771"
"09/10/2016","A","6,305"
"09/11/2016","U","4,584"
"09/12/2016","W","7,020"
"09/13/2016","W","7,300"
"09/14/2016","W","7,314"
"09/15/2016","W","14,586"
"09/16/2016","W","17,834"
"09/17/2016","A","14,748"
"09/18/2016","U","10,813"
"09/19/2016","W","11,624"
"09/20/2016","W","12,516"
"09/21/2016","W","12,325"
"09/22/2016","W","7,674"
"09/23/2016","W","14,915"
"09/24/2016","A","12,705"
"09/25/2016","U","12,045"
"09/26/2016","W","7,202"
"09/27/2016","W","7,004"
"09/28/2016","W","6,768"
"09/29/2016","W","7,145"
"09/30/2016","W","7,064"
"10/01/2016","A","5,429"
"10/02/2016","U","4,351"
"10/03/2016","W","6,869"
"10/04/2016","W","7,054"
"10/05/2016","W","7,207"
"10/06/2016","W","7,345"
"10/07/2016","W","16,454"
"10/08/2016","A","17,757"
"10/09/2016","U","9,062"
"10/10/2016","W","6,793"
"10/11/2016","W","7,799"
"10/12/2016","W","7,196"
"10/13/2016","W","7,456"
"10/14/2016","W","7,876"
"10/15/2016","A","15,940"
"10/16/2016","U","15,048"
"10/17/2016","W","7,359"
"10/18/2016","W","7,283"
"10/19/2016","W","7,351"
"10/20/2016","W","7,542"
"10/21/2016","W","7,757"
"10/22/2016","A","20,103"
"10/23/2016","U","10,094"
"10/24/2016","W","7,499"
"10/25/2016","W","8,534"
"10/26/2016","W","7,252"
"10/27/2016","W","8,697"
"10/28/2016","W","24,777"
"10/29/2016","A","33,615"
"10/30/2016","U","23,043"
"10/31/2016","W","11,569"
"11/01/2016","W","8,924"
"11/02/2016","W","8,290"
"11/03/2016","W","21,913"
"11/04/2016","W","26,309"
"11/05/2016","A","14,358"
"11/06/2016","U","9,439"
"11/07/2016","W","7,963"
"11/08/2016","W","7,669"
"11/09/2016","W","7,505"
"11/10/2016","W","7,458"
"11/11/2016","W","7,714"
"11/12/2016","A","8,459"
"11/13/2016","U","4,794"
"11/14/2016","W","6,990"
"11/15/2016","W","6,928"
"11/16/2016","W","7,032"
"11/17/2016","W","7,244"
"11/18/2016","W","7,172"
"11/19/2016","A","5,626"
"11/20/2016","U","3,761"
"11/21/2016","W","6,748"
"11/22/2016","W","6,419"
"11/23/2016","W","4,805"
"11/24/2016","U","1,945"
"11/25/2016","W","3,759"
"11/26/2016","A","3,931"
"11/27/2016","U","2,738"
"11/28/2016","W","5,744"
"11/29/2016","W","6,332"
"11/30/2016","W","6,301"
"12/01/2016","W","6,514"
"12/02/2016","W","6,867"
"12/03/2016","A","5,229"
"12/04/2016","U","3,312"
"12/05/2016","W","6,220"
"12/06/2016","W","6,338"
"12/07/2016","W","6,251"
"12/08/2016","W","6,366"
"12/09/2016","W","6,375"
"12/10/2016","A","5,495"
"12/11/2016","U","3,282"
"12/12/2016","W","5,907"
"12/13/2016","W","5,966"
"12/14/2016","W","5,653"
"12/15/2016","W","5,322"
"12/16/2016","W","6,088"
"12/17/2016","A","4,379"
"12/18/2016","U","2,614"
"12/19/2016","W","5,163"
"12/20/2016","W","5,485"
"12/21/2016","W","5,428"
"12/22/2016","W","4,971"
"12/23/2016","W","4,056"
"12/24/2016","A","1,734"
"12/25/2016","U","734"
"12/26/2016","U","1,930"
"12/27/2016","W","3,490"
"12/28/2016","W","4,260"
"12/29/2016","W","4,285"
"12/30/2016","W","4,577"
"12/31/2016","A","4,357"
"01/01/2017","U","4,741"
"01/02/2017","U","3,040"
"01/03/2017","W","5,651"
"01/04/2017","W","5,573"
"01/05/2017","W","5,475"
"01/06/2017","W","5,222"
"01/07/2017","A","3,282"
"01/08/2017","U","2,557"
"01/09/2017","W","5,915"
"01/10/2017","W","6,019"
"01/11/2017","W","5,984"
"01/12/2017","W","6,268"
"01/13/2017","W","6,208"
"01/14/2017","A","4,028"
"01/15/2017","U","3,386"
"01/16/2017","W","4,042"
"01/17/2017","W","6,288"
"01/18/2017","W","6,366"
"01/19/2017","W","6,486"
"01/20/2017","W","6,532"
"01/21/2017","A","5,590"
"01/22/2017","U","3,082"
"01/23/2017","W","6,410"
"01/24/2017","W","6,483"
"01/25/2017","W","6,453"
"01/26/2017","W","6,452"
"01/27/2017","W","6,244"
"01/28/2017","A","4,104"
"01/29/2017","U","3,116"
"01/30/2017","W","6,186"
"01/31/2017","W","6,369"
"02/01/2017","W","6,390"
"02/02/2017","W","6,365"
"02/03/2017","W","5,906"
"02/04/2017","A","3,829"
"02/05/2017","U","3,175"
"02/06/2017","W","6,297"
"02/07/2017","W","6,347"
"02/08/2017","W","6,511"
"02/09/2017","W","6,369"
"02/10/2017","W","6,200"
"02/11/2017","A","4,350"
"02/12/2017","U","3,417"
"02/13/2017","W","6,237"
"02/14/2017","W","6,419"
"02/15/2017","W","6,632"
"02/16/2017","W","6,440"
"02/17/2017","W","6,628"
"02/18/2017","A","5,070"
"02/19/2017","U","3,908"
"02/20/2017","W","5,215"
"02/21/2017","W","6,549"
"02/22/2017","W","6,730"
"02/23/2017","W","6,551"
"02/24/2017","W","6,325"
"02/25/2017","A","4,100"
"02/26/2017","U","3,168"
"02/27/2017","W","6,383"
"02/28/2017","W","6,294"
"03/01/2017","W","6,508"
"03/02/2017","W","6,668"
"03/03/2017","W","6,401"
"03/04/2017","A","4,673"
"03/05/2017","U","3,297"
"03/06/2017","W","6,244"
"03/07/2017","W","6,741"
"03/08/2017","W","6,868"
"03/09/2017","W","6,702"
"03/10/2017","W","6,718"
"03/11/2017","A","8,751"
"03/12/2017","U","3,855"
"03/13/2017","W","6,451"
"03/14/2017","W","6,612"
"03/15/2017","W","6,631"
"03/16/2017","W","6,891"
"03/17/2017","W","7,216"
"03/18/2017","A","5,209"
"03/19/2017","U","3,602"
"03/20/2017","W","5,899"
"03/21/2017","W","6,001"
"03/22/2017","W","6,052"
"03/23/2017","W","6,094"
"03/24/2017","W","6,119"
"03/25/2017","A","3,561"
"03/26/2017","U","3,242"
"03/27/2017","W","6,397"
"03/28/2017","W","6,822"
"03/29/2017","W","6,748"
"03/30/2017","W","6,298"
"03/31/2017","W","6,679"
"04/01/2017","A","5,198"
"04/02/2017","U","3,899"
"04/03/2017","W","6,678"
"04/04/2017","W","6,970"
"04/05/2017","W","6,539"
"04/06/2017","W","7,307"
"04/07/2017","W","7,264"
"04/08/2017","A","5,798"
"04/09/2017","U","4,587"
"04/10/2017","W","14,899"
"04/11/2017","W","9,263"
"04/12/2017","W","15,113"
"04/13/2017","W","15,444"
"04/14/2017","W","15,219"
"04/15/2017","A","13,912"
"04/16/2017","U","10,679"
"04/17/2017","W","13,869"
"04/18/2017","W","13,572"
"04/19/2017","W","13,115"
"04/20/2017","W","7,047"
"04/21/2017","W","6,950"
"04/22/2017","A","5,806"
"04/23/2017","U","4,162"
"04/24/2017","W","6,565"
"04/25/2017","W","6,904"
"04/26/2017","W","6,809"
"04/27/2017","W","6,869"
"04/28/2017","W","6,764"
"04/29/2017","A","5,443"
"04/30/2017","U","3,130"
"05/01/2017","W","12,109"
"05/02/2017","W","13,667"
"05/03/2017","W","13,500"
"05/04/2017","W","13,274"
"05/05/2017","W","15,263"
"05/06/2017","A","13,304"
"05/07/2017","U","8,823"
"05/08/2017","W","7,939"
"05/09/2017","W","6,795"
"05/10/2017","W","6,815"
"05/11/2017","W","6,904"
"05/12/2017","W","7,050"
"05/13/2017","A","5,485"
"05/14/2017","U","3,521"
"05/15/2017","W","6,613"
"05/16/2017","W","14,036"
"05/17/2017","W","14,283"
"05/18/2017","W","15,177"
"05/19/2017","W","13,984"
"05/20/2017","A","8,518"
"05/21/2017","U","12,279"
"05/22/2017","W","13,186"
"05/23/2017","W","11,463"
"05/24/2017","W","13,236"
"05/25/2017","W","14,597"
"05/26/2017","W","6,332"
"05/27/2017","A","5,395"
"05/28/2017","U","4,904"
"05/29/2017","U","3,895"
"05/30/2017","W","6,655"
"05/31/2017","W","6,938"
"06/01/2017","W","7,211"
"06/02/2017","W","15,788"
"06/03/2017","A","13,919"
"06/04/2017","U","10,955"
"06/05/2017","W","13,441"
"06/06/2017","W","14,351"
"06/07/2017","W","14,327"
"06/08/2017","W","15,514"
"06/09/2017","W","18,363"
"06/10/2017","A","16,009"
"06/11/2017","U","13,989"
"06/12/2017","W","6,855"
"06/13/2017","W","6,890"
"06/14/2017","W","6,930"
"06/15/2017","W","7,112"
"06/16/2017","W","7,029"
"06/17/2017","A","7,427"
"06/18/2017","U","6,131"
"06/19/2017","W","15,102"
"06/20/2017","W","15,795"
"06/21/2017","W","16,420"
"06/22/2017","W","6,616"
"06/23/2017","W","7,230"
"06/24/2017","A","5,966"
"06/25/2017","U","18,233"
"06/26/2017","W","7,126"
"06/27/2017","W","6,913"
"06/28/2017","W","6,583"
"06/29/2017","W","13,401"
"06/30/2017","W","13,589"
"07/01/2017","A","13,677"
"07/02/2017","U","5,926"
"07/03/2017","W","5,439"
"07/04/2017","U","11,401"
"07/05/2017","W","15,340"
"07/06/2017","W","15,788"
"07/07/2017","W","16,917"
"07/08/2017","A","14,617"
"07/09/2017","U","13,062"
"07/10/2017","W","6,084"
"07/11/2017","W","6,591"
"07/12/2017","W","6,330"
"07/13/2017","W","6,850"
"07/14/2017","W","7,230"
"07/15/2017","A","13,214"
"07/16/2017","U","5,393"
"07/17/2017","W","13,124"
"07/18/2017","W","6,824"
"07/19/2017","W","6,971"
"07/20/2017","W","6,641"
"07/21/2017","W","17,773"
"07/22/2017","A","15,070"
"07/23/2017","U","12,669"
"07/24/2017","W","27,679"
"07/25/2017","W","21,427"
"07/26/2017","W","6,828"
"07/27/2017","W","6,792"
"07/28/2017","W","7,054"
"07/29/2017","A","7,023"
"07/30/2017","U","4,206"
"07/31/2017","W","6,612"
"08/01/2017","W","15,952"
"08/02/2017","W","16,215"
"08/03/2017","W","17,395"
"08/04/2017","W","17,429"
"08/05/2017","A","16,073"
"08/06/2017","U","13,324"
"08/07/2017","W","6,361"
"08/08/2017","W","6,548"
"08/09/2017","W","6,917"
"08/10/2017","W","6,601"
"08/11/2017","W","14,534"
"08/12/2017","A","14,386"
"08/13/2017","U","7,165"
"08/14/2017","W","15,273"
"08/15/2017","W","12,410"
"08/16/2017","W","14,031"
"08/17/2017","W","15,012"
"08/18/2017","W","17,725"
"08/19/2017","A","15,720"
"08/20/2017","U","13,322"
"08/21/2017","W","6,087"
"08/22/2017","W","6,213"
"08/23/2017","W","6,424"
"08/24/2017","W","12,008"
"08/25/2017","W","12,531"
"08/26/2017","A","10,011"
"08/27/2017","U","4,858"
"08/28/2017","W","13,018"
"08/29/2017","W","12,942"
"08/30/2017","W","13,105"
"08/31/2017","W","13,701"
"09/01/2017","W","14,591"
"09/02/2017","A","14,462"
"09/03/2017","U","13,824"
"09/04/2017","U","3,403"
"09/05/2017","W","6,541"
"09/06/2017","W","6,938"
"09/07/2017","W","7,402"
"09/08/2017","W","16,088"
"09/09/2017","A","13,818"
"09/10/2017","U","11,256"
"09/11/2017","W","6,994"
"09/12/2017","W","13,893"
"09/13/2017","W","13,702"
"09/14/2017","W","14,637"
"09/15/2017","W","16,070"
"09/16/2017","A","14,368"
"09/17/2017","U","11,549"
"09/18/2017","W","6,814"
"09/19/2017","W","7,051"
"09/20/2017","W","7,058"
"09/21/2017","W","7,220"
"09/22/2017","W","7,298"
"09/23/2017","A","6,143"
"09/24/2017","U","4,324"
"09/25/2017","W","6,881"
"09/26/2017","W","7,059"
"09/27/2017","W","7,023"
"09/28/2017","W","5,843"
"09/29/2017","W","15,713"
"09/30/2017","A","13,413"
"10/01/2017","U","11,929"
"10/02/2017","W","6,832"
"10/03/2017","W","7,040"
"10/04/2017","W","6,950"
"10/05/2017","W","7,289"
"10/06/2017","W","8,005"
"10/07/2017","A","6,312"
"10/08/2017","U","8,523"
"10/09/2017","W","15,691"
"10/10/2017","W","12,638"
"10/11/2017","W","15,570"
"10/12/2017","W","7,389"
"10/13/2017","W","7,790"
"10/14/2017","A","4,331"
"10/15/2017","U","4,183"
"10/16/2017","W","7,043"
"10/17/2017","W","11,644"
"10/18/2017","W","12,131"
"10/19/2017","W","14,570"
